ticket_id,created_at,resolved_at,category,system_name,priority,status,resolution_notes,root_cause
2225,2025-04-15 01:56:16,2025-04-16 01:56:16,Server Down,Control-M,High,Closed,End score true feel possible see church.,User Error
2226,2025-05-04 21:54:57,2025-05-06 01:54:57,Server Down,CyberArk,Critical,Closed,Service plant consumer another claim cultural.,User Error
2227,2025-05-14 20:53:59,2025-05-15 06:53:59,Batch Job,CyberArk,Low,Closed,Past suddenly increase safe reveal after.,Database Timeout
2228,2025-04-23 20:32:53,2025-04-25 20:32:53,Login Failure,CyberArk,Medium,Closed,Family opportunity suffer civil tree glass live.,Configuration Error
2229,2025-06-05 01:37:28,2025-06-05 10:37:28,Report Error,Control-M,Critical,Closed,Few service structure sell.,User Error
2230,2025-04-27 08:13:26,2025-04-28 23:13:26,Login Failure,Report_Portal,Medium,Closed,Practice letter TV.,Network Glitch
2231,2025-05-27 16:49:40,2025-05-27 21:49:40,Access Issue,FDW_App2,High,Closed,Exactly case certainly big concern college only.,Configuration Error
2232,2025-04-09 08:43:24,2025-04-11 02:43:24,Login Failure,Control-M,Critical,Closed,Wife enough physical vote method usually.,Network Glitch
2233,2025-04-24 05:21:29,2025-04-24 10:21:29,Access Issue,Control-M,Low,Closed,Class sort seat do top.,User Error
2234,2025-05-13 06:03:04,2025-05-15 01:03:04,Login Failure,Control-M,High,Closed,Minute beyond your war soldier coach shake.,User Error
2235,2025-06-06 05:20:32,2025-06-07 02:20:32,Access Issue,FDW_App1,Critical,Closed,Rise edge particularly safe guess hard.,Network Glitch
2236,2025-04-15 18:02:24,2025-04-17 01:02:24,Batch Job,Report_Portal,Medium,Closed,Interview boy prove hot run necessary art.,Database Timeout
2237,2025-05-27 04:56:17,2025-05-30 02:56:17,Login Failure,CyberArk,High,Closed,Up decision direction action goal.,Unknown
2238,2025-04-23 02:38:07,2025-04-24 03:38:07,Batch Job,FDW_App2,High,Closed,Have yet who add social rate base.,Network Glitch
2239,2025-04-13 22:06:42,2025-04-14 15:06:42,Login Failure,FDW_App1,High,Closed,Pretty behavior book machine indeed only.,Configuration Error
2240,2025-05-09 10:14:11,2025-05-12 00:14:11,Report Error,CyberArk,High,Closed,Lawyer notice type Mrs culture more suddenly.,User Error
2241,2025-04-23 17:08:09,2025-04-24 19:08:09,Batch Job,CyberArk,High,Closed,Tree trip big mother.,Permission Missing
2242,2025-05-24 10:47:13,2025-05-25 00:47:13,Server Down,Control-M,Low,Closed,Technology stop address should individual save sport.,User Error
2243,2025-05-21 02:38:17,2025-05-23 05:38:17,Batch Job,FDW_App2,Medium,Closed,Difference field make century game another thing.,Network Glitch
2244,2025-04-29 15:33:57,2025-04-30 11:33:57,Server Down,CyberArk,Critical,Closed,Visit reduce interview time which.,Network Glitch
2245,2025-06-01 10:40:17,2025-06-03 14:40:17,Report Error,Report_Portal,High,Closed,Money cover scene leave way.,Network Glitch
2246,2025-04-15 20:17:19,2025-04-17 09:17:19,Server Down,Report_Portal,Medium,Closed,Before machine actually.,Configuration Error
2247,2025-04-27 21:14:50,2025-04-28 06:14:50,Report Error,Control-M,Medium,Closed,Business among cultural center while north.,Network Glitch
2248,2025-04-20 05:24:51,2025-04-22 01:24:51,Login Failure,FDW_App1,Medium,Closed,Yeah project office security.,Permission Missing
2249,2025-05-08 05:32:10,2025-05-09 04:32:10,Server Down,CyberArk,Medium,Closed,Type cell offer enter.,Database Timeout
2250,2025-05-04 03:27:02,2025-05-05 11:27:02,Access Issue,Control-M,Low,Closed,Family admit Republican federal compare movie eye play.,Database Timeout
2251,2025-05-09 12:42:55,2025-05-09 20:42:55,Server Down,CyberArk,Low,Closed,Top raise cover box sometimes degree.,Permission Missing
2252,2025-04-25 06:15:39,2025-04-25 19:15:39,Server Down,FDW_App1,Low,Closed,Thus partner note though from do budget game.,Permission Missing
2253,2025-05-22 05:47:06,2025-05-24 15:47:06,Report Error,FDW_App2,Low,Closed,Opportunity such true major line fish put walk.,Permission Missing
2254,2025-05-31 12:15:44,2025-06-02 15:15:44,Login Failure,Control-M,Low,Closed,Thing raise choose boy.,Configuration Error
2255,2025-05-01 17:48:43,2025-05-04 00:48:43,Batch Job,FDW_App2,Medium,Closed,Pressure process deal without party area concern.,User Error
2256,2025-04-22 17:16:59,2025-04-24 18:16:59,Access Issue,FDW_App1,High,Closed,Production citizen partner head best race.,Configuration Error
2257,2025-04-20 04:31:33,2025-04-20 22:31:33,Server Down,Report_Portal,Medium,Closed,Why up memory drug road imagine.,Configuration Error
2258,2025-05-25 18:33:05,2025-05-26 04:33:05,Report Error,FDW_App2,Low,Closed,Gun small thought.,Network Glitch
2259,2025-04-21 04:08:36,2025-04-23 06:08:36,Report Error,FDW_App1,Low,Closed,Room writer society stay worker argue.,Unknown
2260,2025-05-08 18:26:38,2025-05-10 19:26:38,Server Down,FDW_App2,Low,Closed,Family how wish old.,User Error
2261,2025-04-12 03:04:27,2025-04-12 17:04:27,Login Failure,CyberArk,High,Closed,There trip consider east then yet.,Configuration Error
2262,2025-05-06 13:27:37,2025-05-09 01:27:37,Report Error,Report_Portal,Medium,Closed,Event thus worry say certain ground.,User Error
2263,2025-05-13 17:54:08,2025-05-15 18:54:08,Server Down,FDW_App1,Critical,Closed,Fish meeting item during policy.,Configuration Error
2264,2025-04-09 23:20:58,2025-04-12 06:20:58,Login Failure,CyberArk,Low,Closed,However around want station.,Configuration Error
2265,2025-05-06 15:15:28,2025-05-06 17:15:28,Access Issue,Report_Portal,Medium,Closed,Lot western prove recently stuff participant total stuff.,Configuration Error
2266,2025-04-29 02:40:12,2025-04-30 18:40:12,Batch Job,FDW_App2,Critical,Closed,Million already billion magazine.,User Error
2267,2025-04-16 20:21:08,2025-04-18 04:21:08,Server Down,CyberArk,High,Closed,Finally even behavior truth family go where.,Database Timeout
2268,2025-04-10 15:29:45,2025-04-12 18:29:45,Login Failure,Report_Portal,Low,Closed,South doctor force time themselves have professional.,Unknown
2269,2025-05-20 04:09:51,2025-05-20 08:09:51,Batch Job,CyberArk,High,Closed,Positive within tough step color follow.,User Error
2270,2025-06-02 09:32:39,2025-06-03 22:32:39,Report Error,CyberArk,Medium,Closed,Fine interesting down all.,Database Timeout
2271,2025-05-15 11:32:20,2025-05-17 16:32:20,Report Error,Report_Portal,High,Closed,Difficult technology member adult magazine.,Configuration Error
2272,2025-06-05 07:23:08,2025-06-06 17:23:08,Server Down,FDW_App2,High,Closed,Customer know will family quite magazine.,Permission Missing
2273,2025-04-23 04:28:12,2025-04-25 16:28:12,Server Down,Control-M,Critical,Closed,Scene the care according second order.,Network Glitch
2274,2025-04-23 16:59:53,2025-04-26 07:59:53,Server Down,Report_Portal,Medium,Closed,Structure recent woman opportunity color you book fall.,Network Glitch
2275,2025-05-25 10:22:27,2025-05-28 00:22:27,Access Issue,Control-M,Low,Closed,Weight since same find box list first.,Unknown
2276,2025-05-13 02:53:03,2025-05-13 03:53:03,Report Error,FDW_App2,Medium,Closed,Important mean almost because.,User Error
2277,2025-05-19 23:22:26,2025-05-21 06:22:26,Report Error,Control-M,Critical,Closed,Power from not beyond.,Network Glitch
2278,2025-05-19 13:58:29,2025-05-21 18:58:29,Batch Job,CyberArk,Low,Closed,In child treat especially night past picture.,User Error
2279,2025-04-24 10:39:07,2025-04-26 09:39:07,Server Down,CyberArk,High,Closed,Event firm against instead training article again.,Network Glitch
2280,2025-04-28 21:00:27,2025-05-01 04:00:27,Server Down,FDW_App2,Low,Closed,Save soon well must already these growth.,Database Timeout
2281,2025-05-31 10:55:13,2025-05-31 14:55:13,Batch Job,Report_Portal,Low,Closed,Machine child quite general animal.,Permission Missing
2282,2025-04-15 11:17:38,2025-04-17 15:17:38,Batch Job,CyberArk,Medium,Closed,Fall pass other yes tree crime still.,Unknown
2283,2025-05-09 13:47:06,2025-05-10 01:47:06,Report Error,CyberArk,Critical,Closed,Watch skin these these laugh.,Configuration Error
2284,2025-05-01 09:45:48,2025-05-03 16:45:48,Report Error,FDW_App2,Critical,Closed,Line door customer expert federal positive trial.,Configuration Error
2285,2025-05-05 20:46:20,2025-05-08 03:46:20,Server Down,CyberArk,Critical,Closed,Lay success clearly wear right color yet production.,Network Glitch
2286,2025-04-27 19:00:15,2025-04-29 12:00:15,Access Issue,Control-M,Critical,Closed,Agency hope common thought half meeting visit.,Network Glitch
2287,2025-04-26 04:27:16,2025-04-26 17:27:16,Access Issue,Report_Portal,Low,Closed,Mr including perform use trip recognize add ok.,Database Timeout
2288,2025-04-09 18:27:45,2025-04-11 19:27:45,Report Error,Control-M,Critical,Closed,Build firm book.,Database Timeout
2289,2025-05-02 04:11:57,2025-05-02 21:11:57,Report Error,Report_Portal,High,Closed,Care plant happy.,Network Glitch
2290,2025-05-02 18:40:37,2025-05-05 17:40:37,Access Issue,FDW_App2,Low,Closed,At woman politics education.,Database Timeout
2291,2025-05-06 15:49:52,2025-05-07 15:49:52,Report Error,FDW_App2,Medium,Closed,After skin her church thousand dark book.,Permission Missing
2292,2025-04-25 14:56:36,2025-04-27 16:56:36,Access Issue,FDW_App2,Low,Closed,And either trial.,Network Glitch
2293,2025-05-12 19:22:00,2025-05-13 21:22:00,Batch Job,FDW_App1,High,Closed,Production form television true.,Permission Missing
2294,2025-04-16 20:36:27,2025-04-19 08:36:27,Access Issue,CyberArk,Low,Closed,Any purpose newspaper by dinner.,Database Timeout
2295,2025-04-13 20:32:59,2025-04-14 23:32:59,Report Error,Control-M,Critical,Closed,Way guy grow detail.,Network Glitch
2296,2025-05-31 01:09:00,2025-06-02 20:09:00,Login Failure,Control-M,Low,Closed,Seek argue painting bed much.,Network Glitch
2297,2025-06-06 13:37:54,2025-06-07 19:37:54,Report Error,Control-M,Critical,Closed,Need contain step herself human.,Configuration Error
2298,2025-05-12 01:26:54,2025-05-13 10:26:54,Access Issue,Control-M,Critical,Closed,Area suggest own garden five enter factor.,Network Glitch
2299,2025-06-04 04:47:04,2025-06-04 19:47:04,Login Failure,CyberArk,High,Closed,Do myself structure site item.,Database Timeout
2300,2025-05-16 01:00:58,2025-05-18 20:00:58,Report Error,CyberArk,High,Closed,Response city future several.,Unknown
2301,2025-05-09 19:06:16,2025-05-10 13:06:16,Server Down,CyberArk,Critical,Closed,Face office system present.,Database Timeout
2302,2025-05-06 09:34:28,2025-05-06 13:34:28,Server Down,CyberArk,Low,Closed,War open material.,User Error
2303,2025-06-02 20:52:02,2025-06-05 14:52:02,Server Down,FDW_App2,Low,Closed,Number both morning light nation position.,Unknown
2304,2025-04-25 11:16:34,2025-04-27 23:16:34,Login Failure,FDW_App1,High,Closed,Training left after bit toward adult also.,Configuration Error
2305,2025-05-11 07:22:22,2025-05-14 02:22:22,Login Failure,FDW_App2,Medium,Closed,Everybody onto sing nearly family issue.,Network Glitch
2306,2025-05-07 01:27:56,2025-05-09 09:27:56,Server Down,Report_Portal,Low,Closed,Dinner who wind.,Network Glitch
2307,2025-05-24 07:43:00,2025-05-27 02:43:00,Server Down,FDW_App1,Medium,Closed,During owner check attorney process.,User Error
2308,2025-04-08 09:23:00,2025-04-10 02:23:00,Access Issue,Control-M,High,Closed,Trouble make outside challenge.,Configuration Error
2309,2025-05-16 14:44:13,2025-05-18 00:44:13,Server Down,Report_Portal,Low,Closed,Discussion rich ball.,User Error
2310,2025-05-11 08:18:48,2025-05-13 02:18:48,Batch Job,CyberArk,High,Closed,Turn camera imagine accept stock area.,Unknown
2311,2025-04-09 16:06:59,2025-04-12 04:06:59,Report Error,FDW_App1,Critical,Closed,Concern every oil.,Database Timeout
2312,2025-05-30 02:17:27,2025-05-30 09:17:27,Batch Job,FDW_App2,Critical,Closed,Fast picture through.,Network Glitch
2313,2025-04-11 01:15:49,2025-04-11 16:15:49,Batch Job,FDW_App2,Critical,Closed,Wrong say talk.,Database Timeout
2314,2025-05-18 00:52:15,2025-05-20 21:52:15,Batch Job,Report_Portal,Critical,Closed,Democrat game tax operation.,Network Glitch
2315,2025-05-04 20:05:49,2025-05-07 10:05:49,Batch Job,CyberArk,Medium,Closed,Opportunity between nation image information.,Unknown
2316,2025-05-11 12:45:41,2025-05-13 13:45:41,Login Failure,Report_Portal,Medium,Closed,If throw indicate.,Database Timeout
2317,2025-04-20 10:47:48,2025-04-23 00:47:48,Batch Job,Control-M,Critical,Closed,Pick above relate probably magazine.,Configuration Error
2318,2025-05-11 17:06:04,2025-05-11 21:06:04,Login Failure,CyberArk,High,Closed,Collection face stuff can stage weight.,Unknown
2319,2025-05-23 17:04:41,2025-05-24 14:04:41,Server Down,Report_Portal,Critical,Closed,Heavy tax hundred magazine.,Permission Missing
2320,2025-05-26 16:42:29,2025-05-27 09:42:29,Report Error,Control-M,Medium,Closed,Computer modern increase me item many ready.,Configuration Error
2321,2025-04-08 07:21:10,2025-04-10 12:21:10,Server Down,FDW_App1,Critical,Closed,Be decision film anything cost conference cause.,Unknown
2322,2025-05-08 12:30:02,2025-05-11 11:30:02,Report Error,FDW_App2,Low,Closed,Significant choose serious experience country.,Network Glitch
2323,2025-05-28 08:46:08,2025-05-30 12:46:08,Batch Job,Report_Portal,Medium,Closed,Argue name realize sense the.,Configuration Error
2324,2025-05-27 21:19:38,2025-05-29 21:19:38,Batch Job,FDW_App1,High,Closed,Energy agree ok nothing evidence leave knowledge.,User Error
2325,2025-05-10 13:40:16,2025-05-12 11:40:16,Batch Job,CyberArk,Critical,Closed,Too camera human single face capital.,Permission Missing
2326,2025-04-15 06:52:25,2025-04-17 05:52:25,Login Failure,Control-M,Low,Closed,Institution tonight act base suddenly support but.,Unknown
2327,2025-05-20 06:27:48,2025-05-20 19:27:48,Access Issue,Report_Portal,High,Closed,Happy PM finally dream eight.,Database Timeout
2328,2025-04-19 08:15:00,2025-04-19 23:15:00,Report Error,FDW_App1,Low,Closed,Front including analysis phone.,Permission Missing
2329,2025-05-04 04:46:38,2025-05-05 02:46:38,Login Failure,Control-M,Medium,Closed,Significant take certainly specific various it.,Database Timeout
2330,2025-05-28 10:07:43,2025-05-29 16:07:43,Server Down,FDW_App2,Low,Closed,Hair again partner weight financial eight doctor.,User Error
2331,2025-05-12 13:01:37,2025-05-14 04:01:37,Login Failure,CyberArk,Low,Closed,Step how machine defense actually up.,Database Timeout
2332,2025-05-02 07:37:18,2025-05-04 14:37:18,Batch Job,FDW_App2,Medium,Closed,One truth growth out offer military people.,Permission Missing
2333,2025-04-18 17:25:42,2025-04-19 04:25:42,Access Issue,FDW_App2,Critical,Closed,Parent control question nature.,Permission Missing
2334,2025-04-28 11:50:05,2025-05-01 11:50:05,Report Error,Report_Portal,Critical,Closed,List history real skin.,Permission Missing
2335,2025-04-11 03:34:35,2025-04-13 13:34:35,Batch Job,FDW_App1,Low,Closed,Though station should rest all.,Database Timeout
2336,2025-06-02 15:25:06,2025-06-04 02:25:06,Login Failure,Report_Portal,Critical,Closed,Hand society change behavior number together.,User Error
2337,2025-05-08 14:14:08,2025-05-09 02:14:08,Server Down,FDW_App2,Medium,Closed,Class at order leg.,Database Timeout
2338,2025-04-08 01:02:07,2025-04-09 14:02:07,Report Error,Report_Portal,High,Closed,Style partner over morning cost wrong relate.,Configuration Error
2339,2025-05-12 14:09:07,2025-05-15 00:09:07,Report Error,FDW_App2,High,Closed,Return middle plant language throw available.,Network Glitch
2340,2025-05-06 07:51:37,2025-05-07 17:51:37,Server Down,Control-M,High,Closed,Interview second rather concern modern agent nice.,Permission Missing
2341,2025-06-03 04:02:48,2025-06-04 14:02:48,Report Error,CyberArk,Critical,Closed,Beyond approach dream guess.,User Error
2342,2025-04-29 21:44:38,2025-05-01 17:44:38,Report Error,FDW_App1,Low,Closed,Lay listen statement raise bed class.,Configuration Error
2343,2025-06-05 02:20:04,2025-06-06 18:20:04,Access Issue,FDW_App2,Medium,Closed,Boy interest attention whole writer.,Network Glitch
2344,2025-04-16 04:30:17,2025-04-16 17:30:17,Report Error,CyberArk,High,Closed,Miss leg his prove environmental.,Database Timeout
2345,2025-04-25 20:51:49,2025-04-27 20:51:49,Server Down,Report_Portal,Critical,Closed,Always into medical once early feel step region.,Database Timeout
2346,2025-04-25 04:13:12,2025-04-26 19:13:12,Server Down,FDW_App1,Critical,Closed,Place season back particular worker.,Configuration Error
2347,2025-06-02 04:28:13,2025-06-02 10:28:13,Login Failure,Report_Portal,Medium,Closed,In animal local blood manage use pressure.,User Error
2348,2025-06-03 08:30:42,2025-06-06 02:30:42,Access Issue,Control-M,Critical,Closed,Others ground enjoy ground world.,Network Glitch
2349,2025-04-23 16:12:00,2025-04-25 19:12:00,Server Down,FDW_App2,Medium,Closed,Tree this great nature reduce human.,Network Glitch
2350,2025-05-11 00:40:24,2025-05-11 20:40:24,Login Failure,FDW_App2,Critical,Closed,Suggest class list card back rock generation.,User Error
2351,2025-05-25 23:58:55,2025-05-28 20:58:55,Login Failure,FDW_App1,Low,Closed,That adult game rich institution.,Permission Missing
