ticket_id,created_at,resolved_at,category,system_name,priority,status,resolution_notes,root_cause,resolution_time_hrs,sla_breached,created_day,created_hour
3312,2025-05-02 19:02:25,2025-05-03 18:02:25,Batch Job,Control-M,High,Closed,House head listen specific shake.,Network Glitch,23.0,True,Friday,19
3313,2025-05-22 21:50:42,2025-05-24 15:50:42,Report Error,FDW_App2,Low,Closed,Rich hundred those day.,Permission Missing,42.0,True,Thursday,21
3314,2025-05-21 03:13:07,2025-05-22 22:13:07,Access Issue,FDW_App1,Critical,Closed,Lawyer television him cultural father ready political.,User Error,43.0,True,Wednesday,3
3315,2025-05-16 15:54:00,2025-05-19 15:54:00,Batch Job,FDW_App1,Medium,Closed,Defense hospital table similar.,Network Glitch,72.0,True,Friday,15
3316,2025-04-14 02:16:01,2025-04-14 10:16:01,Login Failure,Control-M,Critical,Closed,Quickly find them.,Unknown,8.0,False,Monday,2
3317,2025-05-02 21:17:21,2025-05-04 10:17:21,Batch Job,FDW_App1,Critical,Closed,Let for key draw black quite.,User Error,37.0,True,Friday,21
3318,2025-04-25 10:14:47,2025-04-25 16:14:47,Access Issue,FDW_App1,Critical,Closed,Alone onto decision between.,Permission Missing,6.0,False,Friday,10
3319,2025-04-18 04:58:32,2025-04-18 10:58:32,Report Error,Report_Portal,High,Closed,Expect law plant kid particularly theory hair town.,Database Timeout,6.0,False,Friday,4
3320,2025-05-03 22:40:30,2025-05-05 10:40:30,Report Error,Control-M,Medium,Closed,Woman person improve see term glass.,Database Timeout,36.0,True,Saturday,22
3321,2025-05-08 11:42:10,2025-05-09 19:42:10,Login Failure,Report_Portal,Critical,Closed,Nature page bit.,Database Timeout,32.0,True,Thursday,11
3322,2025-05-03 13:14:15,2025-05-04 11:14:15,Batch Job,FDW_App1,Low,Closed,Room remember year operation door.,Configuration Error,22.0,True,Saturday,13
3323,2025-04-13 15:46:22,2025-04-16 08:46:22,Access Issue,CyberArk,High,Closed,Performance increase Congress least.,Configuration Error,65.0,True,Sunday,15
3324,2025-05-02 15:06:53,2025-05-03 22:06:53,Login Failure,FDW_App2,Critical,Closed,Remain figure most decade sea source.,Configuration Error,31.0,True,Friday,15
3325,2025-05-29 22:21:33,2025-05-31 12:21:33,Access Issue,FDW_App1,Low,Closed,Eat lawyer mother talk catch off.,Database Timeout,38.0,True,Thursday,22
3326,2025-05-01 16:48:36,2025-05-04 10:48:36,Batch Job,FDW_App2,Critical,Closed,Whole talk strategy Republican return move understand.,Permission Missing,66.0,True,Thursday,16
3327,2025-04-09 05:44:32,2025-04-11 00:44:32,Server Down,Control-M,High,Closed,Newspaper bill without material.,Network Glitch,43.0,True,Wednesday,5
3328,2025-06-05 02:28:08,2025-06-07 19:28:08,Server Down,FDW_App2,Low,Closed,Could woman hand environmental machine friend.,Unknown,65.0,True,Thursday,2
3329,2025-05-24 13:28:47,2025-05-26 11:28:47,Login Failure,Control-M,High,Closed,Allow rock send street throughout hotel.,Configuration Error,46.0,True,Saturday,13
3330,2025-05-22 00:04:20,2025-05-22 20:04:20,Report Error,FDW_App2,High,Closed,Effect win necessary police real condition.,Unknown,20.0,True,Thursday,0
3331,2025-05-17 04:28:39,2025-05-19 23:28:39,Access Issue,FDW_App1,Medium,Closed,Remember second tell perhaps green national.,User Error,67.0,True,Saturday,4
3332,2025-04-26 22:44:49,2025-04-28 18:44:49,Batch Job,Report_Portal,Critical,Closed,Agreement explain Democrat might customer friend.,Database Timeout,44.0,True,Saturday,22
3333,2025-04-08 06:00:49,2025-04-11 04:00:49,Server Down,Control-M,Medium,Closed,Political political successful.,Unknown,70.0,True,Tuesday,6
3334,2025-05-13 16:40:13,2025-05-16 03:40:13,Server Down,Control-M,Medium,Closed,Both yet hot tough yes listen town common.,Network Glitch,59.0,True,Tuesday,16
3335,2025-04-21 01:05:16,2025-04-22 00:05:16,Batch Job,CyberArk,Low,Closed,Never rate appear have far book.,Permission Missing,23.0,True,Monday,1
3336,2025-06-01 18:49:26,2025-06-03 00:49:26,Server Down,CyberArk,Medium,Closed,Year treatment minute join.,Permission Missing,30.0,True,Sunday,18
3337,2025-05-16 16:17:03,2025-05-16 21:17:03,Report Error,FDW_App2,Medium,Closed,Peace before protect south.,Unknown,5.0,False,Friday,16
3338,2025-04-18 14:15:06,2025-04-20 19:15:06,Server Down,Control-M,Low,Closed,Kind house medical clear certain hospital.,Database Timeout,53.0,True,Friday,14
3339,2025-05-06 00:48:32,2025-05-07 01:48:32,Access Issue,Report_Portal,Critical,Closed,Project to animal idea arm.,Database Timeout,25.0,True,Tuesday,0
3340,2025-05-14 08:10:29,2025-05-17 05:10:29,Report Error,FDW_App2,High,Closed,Research himself difficult behind.,Database Timeout,69.0,True,Wednesday,8
3341,2025-04-09 19:27:33,2025-04-12 07:27:33,Server Down,FDW_App1,Critical,Closed,Magazine such there opportunity maybe.,Permission Missing,60.0,True,Wednesday,19
3342,2025-04-11 14:14:46,2025-04-14 14:14:46,Server Down,Report_Portal,Low,Closed,Push among financial someone their what do.,Configuration Error,72.0,True,Friday,14
3343,2025-04-26 20:46:22,2025-04-27 14:46:22,Login Failure,Report_Portal,Low,Closed,Beautiful run value water event project.,Unknown,18.0,True,Saturday,20
3344,2025-04-20 12:17:15,2025-04-22 00:17:15,Server Down,FDW_App2,Critical,Closed,Phone training TV new.,Unknown,36.0,True,Sunday,12
3345,2025-05-17 02:59:55,2025-05-18 02:59:55,Batch Job,Control-M,High,Closed,Down thought much.,Network Glitch,24.0,True,Saturday,2
3346,2025-05-13 08:04:22,2025-05-15 09:04:22,Login Failure,FDW_App2,Medium,Closed,Plant hospital evidence ask region must.,User Error,49.0,True,Tuesday,8
3347,2025-05-16 10:09:19,2025-05-18 01:09:19,Access Issue,Control-M,Medium,Closed,Economy join lot account where attention.,Unknown,39.0,True,Friday,10
3348,2025-05-19 09:09:17,2025-05-19 21:09:17,Server Down,FDW_App2,Medium,Closed,Whether guy bag center before.,Database Timeout,12.0,True,Monday,9
3349,2025-04-10 14:08:33,2025-04-12 15:08:33,Batch Job,FDW_App1,Low,Closed,Their fight home last environmental kid.,Network Glitch,49.0,True,Thursday,14
3350,2025-04-18 23:51:42,2025-04-19 04:51:42,Access Issue,Control-M,Critical,Closed,Tell only painting road.,Configuration Error,5.0,False,Friday,23
3351,2025-06-03 00:13:52,2025-06-03 11:13:52,Access Issue,FDW_App2,Medium,Closed,Table political these school recently.,Permission Missing,11.0,True,Tuesday,0
3352,2025-05-15 06:55:23,2025-05-16 23:55:23,Access Issue,FDW_App1,Medium,Closed,Already tend spring matter someone knowledge group.,Configuration Error,41.0,True,Thursday,6
3353,2025-05-17 11:01:13,2025-05-17 13:01:13,Access Issue,Report_Portal,Medium,Closed,Write field response head school.,Permission Missing,2.0,False,Saturday,11
3354,2025-05-22 06:39:33,2025-05-24 12:39:33,Access Issue,Report_Portal,High,Closed,Whose agency likely other commercial tell compare.,Permission Missing,54.0,True,Thursday,6
3355,2025-05-20 08:54:41,2025-05-21 17:54:41,Access Issue,FDW_App1,Critical,Closed,Choose world door add thing identify.,Configuration Error,33.0,True,Tuesday,8
3356,2025-04-26 16:12:23,2025-04-26 20:12:23,Login Failure,Report_Portal,Low,Closed,Think your stage kid send number.,Database Timeout,4.0,False,Saturday,16
3357,2025-04-16 22:02:35,2025-04-17 03:02:35,Login Failure,CyberArk,High,Closed,Partner consumer cause.,Unknown,5.0,False,Wednesday,22
3358,2025-04-28 06:48:44,2025-04-29 12:48:44,Server Down,FDW_App2,Critical,Closed,Worry myself article.,Network Glitch,30.0,True,Monday,6
3359,2025-05-21 04:53:04,2025-05-21 06:53:04,Access Issue,FDW_App2,Medium,Closed,American sea her pick million those.,Database Timeout,2.0,False,Wednesday,4
3360,2025-04-23 01:36:55,2025-04-23 19:36:55,Server Down,CyberArk,Low,Closed,Write rock manager happen anything.,Configuration Error,18.0,True,Wednesday,1
3361,2025-04-25 11:52:06,2025-04-26 12:52:06,Login Failure,CyberArk,Low,Closed,Foot mother any.,Permission Missing,25.0,True,Friday,11
3362,2025-04-18 17:32:18,2025-04-21 16:32:18,Report Error,Report_Portal,Low,Closed,State assume after international form usually thank radio.,Unknown,71.0,True,Friday,17
3363,2025-05-15 18:28:44,2025-05-18 02:28:44,Report Error,FDW_App1,Low,Closed,Prepare knowledge several.,User Error,56.0,True,Thursday,18
3364,2025-05-12 12:58:25,2025-05-13 03:58:25,Batch Job,CyberArk,Low,Closed,Son government child former second practice.,Database Timeout,15.0,True,Monday,12
3365,2025-06-06 05:56:46,2025-06-07 13:56:46,Server Down,Control-M,Medium,Closed,Model various west realize question modern.,Configuration Error,32.0,True,Friday,5
3366,2025-04-30 00:45:42,2025-05-01 00:45:42,Batch Job,Control-M,Critical,Closed,Apply interest administration.,Unknown,24.0,True,Wednesday,0
3367,2025-04-19 22:13:33,2025-04-22 00:13:33,Report Error,FDW_App1,Critical,Closed,Realize development kitchen able girl reason glass.,Permission Missing,50.0,True,Saturday,22
3368,2025-05-08 14:41:02,2025-05-10 00:41:02,Batch Job,FDW_App2,Medium,Closed,Life no action need perhaps television never.,Permission Missing,34.0,True,Thursday,14
3369,2025-05-16 18:48:11,2025-05-18 11:48:11,Report Error,Report_Portal,Critical,Closed,Someone beat pressure write.,Configuration Error,41.0,True,Friday,18
3370,2025-05-03 15:31:59,2025-05-05 21:31:59,Server Down,FDW_App1,High,Closed,Finally team stay trip guess.,Configuration Error,54.0,True,Saturday,15
3371,2025-05-11 03:44:07,2025-05-13 21:44:07,Access Issue,Report_Portal,Low,Closed,Hope carry game base finally course.,Database Timeout,66.0,True,Sunday,3
3372,2025-04-22 02:21:23,2025-04-24 11:21:23,Access Issue,Report_Portal,High,Closed,Society something drop today board.,Unknown,57.0,True,Tuesday,2
3373,2025-05-16 06:07:52,2025-05-17 15:07:52,Batch Job,FDW_App1,High,Closed,Number or book.,Configuration Error,33.0,True,Friday,6
3374,2025-06-05 22:17:55,2025-06-08 14:17:55,Report Error,FDW_App1,Low,Closed,Mission thank share remember.,Unknown,64.0,True,Thursday,22
3375,2025-05-30 03:20:05,2025-05-30 16:20:05,Server Down,CyberArk,Low,Closed,Share help newspaper industry whose.,Unknown,13.0,True,Friday,3
3376,2025-05-15 15:07:05,2025-05-15 22:07:05,Report Error,Report_Portal,High,Closed,Line later poor sometimes as.,Unknown,7.0,False,Thursday,15
3377,2025-05-31 01:21:12,2025-06-01 06:21:12,Batch Job,Control-M,High,Closed,Here provide despite only growth this interest.,Configuration Error,29.0,True,Saturday,1
3378,2025-05-04 04:57:35,2025-05-06 04:57:35,Login Failure,FDW_App1,Low,Closed,Instead simply despite.,Database Timeout,48.0,True,Sunday,4
3379,2025-04-16 20:12:06,2025-04-17 09:12:06,Login Failure,FDW_App2,Medium,Closed,Wear option take case almost central article.,Database Timeout,13.0,True,Wednesday,20
3380,2025-05-02 18:27:57,2025-05-05 03:27:57,Access Issue,CyberArk,Low,Closed,Build friend voice bank pressure security car.,Database Timeout,57.0,True,Friday,18
3381,2025-05-23 02:12:53,2025-05-24 23:12:53,Server Down,Control-M,Critical,Closed,Will compare American husband turn.,Permission Missing,45.0,True,Friday,2
3382,2025-05-29 23:12:12,2025-06-01 21:12:12,Report Error,Report_Portal,Critical,Closed,View cup hope option record to.,User Error,70.0,True,Thursday,23
3383,2025-04-16 23:39:01,2025-04-17 04:39:01,Server Down,CyberArk,High,Closed,Police tough safe good.,Database Timeout,5.0,False,Wednesday,23
3384,2025-05-31 16:40:28,2025-06-01 08:40:28,Login Failure,FDW_App2,Critical,Closed,Popular yet recognize sing happen.,User Error,16.0,True,Saturday,16
3385,2025-04-23 03:10:37,2025-04-23 17:10:37,Access Issue,CyberArk,Critical,Closed,Hard voice each.,User Error,14.0,True,Wednesday,3
3386,2025-04-20 00:02:19,2025-04-21 10:02:19,Login Failure,Control-M,High,Closed,Our too imagine commercial.,Configuration Error,34.0,True,Sunday,0
3387,2025-05-29 14:25:54,2025-05-30 18:25:54,Report Error,FDW_App1,High,Closed,Idea leave political college focus.,Network Glitch,28.0,True,Thursday,14
3388,2025-05-07 18:51:01,2025-05-09 08:51:01,Access Issue,FDW_App1,Low,Closed,Wind way design discussion full bed.,Configuration Error,38.0,True,Wednesday,18
3389,2025-04-18 02:19:17,2025-04-19 21:19:17,Batch Job,CyberArk,Medium,Closed,A clear watch game word card successful even.,Configuration Error,43.0,True,Friday,2
3390,2025-06-05 02:53:07,2025-06-06 22:53:07,Report Error,FDW_App2,Critical,Closed,Husband nice board many writer cultural institution.,Configuration Error,44.0,True,Thursday,2
3391,2025-04-12 20:39:48,2025-04-12 21:39:48,Batch Job,Report_Portal,Low,Closed,Thousand material always technology increase.,Database Timeout,1.0,False,Saturday,20
3392,2025-05-20 09:23:38,2025-05-23 07:23:38,Batch Job,Control-M,Medium,Closed,Ahead newspaper also opportunity couple form.,Network Glitch,70.0,True,Tuesday,9
3393,2025-05-01 21:57:44,2025-05-02 01:57:44,Access Issue,FDW_App1,Low,Closed,Hope establish toward great very.,Configuration Error,4.0,False,Thursday,21
3394,2025-05-20 06:54:15,2025-05-21 23:54:15,Server Down,CyberArk,High,Closed,View like million young like left.,Configuration Error,41.0,True,Tuesday,6
3395,2025-04-30 13:26:50,2025-05-02 15:26:50,Access Issue,FDW_App1,Medium,Closed,Reality bag gun.,Database Timeout,50.0,True,Wednesday,13
3396,2025-05-18 22:17:30,2025-05-20 18:17:30,Server Down,Report_Portal,Medium,Closed,Trial strategy hot street star analysis.,User Error,44.0,True,Sunday,22
3397,2025-05-12 13:14:26,2025-05-13 17:14:26,Report Error,FDW_App1,High,Closed,Effort current small.,Database Timeout,28.0,True,Monday,13
3398,2025-05-04 02:11:37,2025-05-04 11:11:37,Report Error,Report_Portal,Medium,Closed,We team carry mention western window.,User Error,9.0,True,Sunday,2
3399,2025-05-07 10:07:59,2025-05-09 10:07:59,Access Issue,FDW_App1,Medium,Closed,Realize hard approach radio as campaign produce.,Configuration Error,48.0,True,Wednesday,10
3400,2025-04-22 18:33:42,2025-04-22 22:33:42,Access Issue,Report_Portal,Medium,Closed,Position carry drive find.,User Error,4.0,False,Tuesday,18
3401,2025-04-11 07:08:06,2025-04-12 06:08:06,Report Error,FDW_App2,High,Closed,Sea before little trade probably true condition.,User Error,23.0,True,Friday,7
3402,2025-05-21 03:29:50,2025-05-22 11:29:50,Server Down,FDW_App2,Low,Closed,Approach senior some point decide news.,Permission Missing,32.0,True,Wednesday,3
3403,2025-05-24 11:36:36,2025-05-26 06:36:36,Access Issue,CyberArk,High,Closed,Low five instead beyond huge seek whole.,Network Glitch,43.0,True,Saturday,11
3404,2025-05-08 23:51:02,2025-05-10 19:51:02,Report Error,FDW_App2,Low,Closed,Fish wait compare they few across.,Database Timeout,44.0,True,Thursday,23
3405,2025-06-06 07:16:50,2025-06-08 05:16:50,Batch Job,FDW_App2,Critical,Closed,Ready food fund compare yeah against image.,Network Glitch,46.0,True,Friday,7
3406,2025-04-20 23:07:48,2025-04-21 07:07:48,Access Issue,FDW_App1,Medium,Closed,Statement adult apply.,Database Timeout,8.0,False,Sunday,23
3407,2025-05-17 16:46:09,2025-05-18 15:46:09,Batch Job,CyberArk,High,Closed,Care seem join life manage.,Permission Missing,23.0,True,Saturday,16
3408,2025-04-24 13:39:15,2025-04-24 19:39:15,Login Failure,CyberArk,Medium,Closed,Approach think morning without scientist.,Unknown,6.0,False,Thursday,13
3409,2025-04-14 03:26:53,2025-04-16 20:26:53,Server Down,FDW_App1,Critical,Closed,Hour prevent spring record yourself.,Permission Missing,65.0,True,Monday,3
3410,2025-04-26 19:54:19,2025-04-28 02:54:19,Server Down,FDW_App1,Critical,Closed,Former indicate world indeed.,Configuration Error,31.0,True,Saturday,19
3411,2025-05-14 21:10:56,2025-05-16 19:10:56,Server Down,FDW_App2,Medium,Closed,Include western card Republican.,Configuration Error,46.0,True,Wednesday,21
3412,2025-04-22 08:54:23,2025-04-23 08:54:23,Server Down,Report_Portal,Medium,Closed,East position seven both.,Network Glitch,24.0,True,Tuesday,8
3413,2025-06-02 18:38:50,2025-06-05 00:38:50,Login Failure,Control-M,Low,Closed,Pretty whom voice central information.,Database Timeout,54.0,True,Monday,18
3414,2025-05-19 01:13:24,2025-05-20 00:13:24,Server Down,Control-M,Medium,Closed,Present gas his religious religious will perhaps.,Permission Missing,23.0,True,Monday,1
3415,2025-05-13 23:41:09,2025-05-16 01:41:09,Login Failure,FDW_App2,Low,Closed,Tree project money safe risk already land late.,Database Timeout,50.0,True,Tuesday,23
3416,2025-04-07 19:37:36,2025-04-09 08:37:36,Server Down,Control-M,Low,Closed,International where ready read admit protect.,Unknown,37.0,True,Monday,19
3417,2025-05-24 10:31:34,2025-05-27 06:31:34,Server Down,CyberArk,High,Closed,Safe father north test.,Database Timeout,68.0,True,Saturday,10
3418,2025-05-26 22:32:49,2025-05-29 22:32:49,Server Down,CyberArk,High,Closed,Music customer prepare toward.,Permission Missing,72.0,True,Monday,22
3419,2025-05-08 07:54:01,2025-05-10 04:54:01,Access Issue,Report_Portal,Low,Closed,Interview language theory together painting unit.,Database Timeout,45.0,True,Thursday,7
3420,2025-05-25 06:28:45,2025-05-27 18:28:45,Server Down,CyberArk,Medium,Closed,Who bill son writer pick pay score.,Network Glitch,60.0,True,Sunday,6
3421,2025-05-24 00:13:58,2025-05-25 18:13:58,Login Failure,Control-M,Critical,Closed,Particularly beat whole control budget red.,Permission Missing,42.0,True,Saturday,0
3422,2025-05-26 09:58:03,2025-05-27 10:58:03,Batch Job,FDW_App1,Medium,Closed,Because too film cost key at them.,Database Timeout,25.0,True,Monday,9
3423,2025-04-11 00:18:08,2025-04-13 02:18:08,Report Error,FDW_App1,Low,Closed,Talk all west and over.,Network Glitch,50.0,True,Friday,0
3424,2025-05-11 14:30:16,2025-05-13 09:30:16,Server Down,FDW_App1,Medium,Closed,Believe land and.,Configuration Error,43.0,True,Sunday,14
3425,2025-04-23 01:14:23,2025-04-23 03:14:23,Report Error,Control-M,Medium,Closed,Against list for grow ability test fish.,Configuration Error,2.0,False,Wednesday,1
3426,2025-05-08 22:30:15,2025-05-09 04:30:15,Server Down,CyberArk,Low,Closed,Today sit arm culture piece wait.,Configuration Error,6.0,False,Thursday,22
3427,2025-05-05 14:18:37,2025-05-05 16:18:37,Access Issue,FDW_App1,Low,Closed,Respond issue region those.,User Error,2.0,False,Monday,14
3428,2025-05-02 12:39:09,2025-05-04 23:39:09,Report Error,FDW_App2,Medium,Closed,Least collection put point receive collection protect fight.,Database Timeout,59.0,True,Friday,12
